Speaker,DLGFile,Priority,StrRefCount,LegacyClips,HasLegacyVO,Notes
Cattac,HAERDA.DLG,3,8,0,No,
Cattac,HAERDAJ.DLG,3,8,0,No,
Chase,CHASE.DLG,3,8,0,No,
Chase,JAGALVAR.DLG,3,8,0,No,
Chase,JAREVIA.DLG,3,8,0,No,
Chase,VALYGAR.DLG,3,8,0,No,
Cldad,CLDAD.DLG,3,8,0,No,
Cohrvale,COHRVALE.DLG,3,8,0,No,
Copcust2,COPCUST2.DLG,3,8,0,No,
Copcust2,TELLAN.DLG,3,8,0,No,
Coranp,CORANP.DLG,3,8,0,No,
Coranp,GENIE2.DLG,3,8,0,No,
Coranp,JAGALVAR.DLG,3,8,0,No,
Coranp,KGENIE2.DLG,3,8,0,No,
Coranp,NOBLE1.DLG,3,8,0,No,
Coranp,NOBLE2.DLG,3,8,0,No,
Cult2,CULT2.DLG,3,8,0,No,
Cult2,HAEGAN.DLG,3,8,0,No,
Cult2,SASSAR.DLG,3,8,0,No,
Cultist1,CULTIST1.DLG,3,8,0,No,
Cultist1,RIGGILO.DLG,3,8,0,No,
Cultist2,CULTIST2.DLG,3,8,0,No,
Cultist2,RIGGILO.DLG,3,8,0,No,
Cultist2,STONE.DLG,3,8,0,No,
Daitel,DAITEL.DLG,3,8,0,No,
Daitel,EXCULT1.DLG,3,8,0,No,
Daitel,SPECH1.DLG,3,8,0,No,
Docsol01,DOCSOL01.DLG,3,8,0,No,
Druff1,DRUFF1.DLG,3,8,0,No,
Emitar,EMITAR.DLG,3,8,0,No,
Emitar,KALAH.DLG,3,8,0,No,
Emitar,QUAYLE.DLG,3,8,0,No,
Emitar,QUAYLEM.DLG,3,8,0,No,
Fahrin,FAHRIN.DLG,3,8,0,No,
Fahrin,TRAINER1.DLG,3,8,0,No,
Ffcust04,FFCUST04.DLG,3,8,0,No,
Ftowbez,FTOWBEZ.DLG,3,8,0,No,
Ftowbez,IDRYAD3.DLG,3,8,0,No,
Ftowbez,JAHEIRAJ.DLG,3,8,0,No,
Ftowbez,JAHEIRAP.DLG,3,8,0,No,
Ftowbez,JAREVIA.DLG,3,8,0,No,
Ftowbez,UNUSED.DLG,3,8,0,No,
Ftown7,FTOWN7.DLG,3,8,0,No,
Fuagnon,FUAGNON.DLG,3,8,0,No,
Gftown01,GFTOWN01.DLG,3,8,0,No,
Gftown02,GFTOWN02.DLG,3,8,0,No,
Gmtown01,GMTOWN01.DLG,3,8,0,No,
Gmtown02,GMTOWN02.DLG,3,8,0,No,
Gnoblef1,GNOBLEF1.DLG,3,8,0,No,
Gnoblef2,GNOBLEF2.DLG,3,8,0,No,
Gnoblem1,GNOBLEM1.DLG,3,8,0,No,
Gromnir,GROMNIR.DLG,3,8,0,No,
Hajanos,HAJANOS.DLG,3,8,0,No,
Hunter,HUNTER.DLG,3,8,0,No,
Iron12,IRON12.DLG,3,8,0,No,
Iron12,KELDORJ.DLG,3,8,0,No,
Iron9,IRON9.DLG,3,8,0,No,
Iron9,YOSHIMO.DLG,3,8,0,No,
Kaypal01,KAYPAL01.DLG,3,8,0,No,
Korganp,KORGANP.DLG,3,8,0,No,
Kpfarm03,KPFARM03.DLG,3,8,0,No,
Kprunn01,KPRUNN01.DLG,3,8,0,No,
Llinde,LLINDE.DLG,3,8,0,No,
Llinde,NOBLEM2.DLG,3,8,0,No,
Llinde,NOBLEW1.DLG,3,8,0,No,
Lowlgu,LOWLGU.DLG,3,8,0,No,
Lowlgu,TERRECE.DLG,3,8,0,No,
Lussel,LUSSEL.DLG,3,8,0,No,
Lussel,SHOP01.DLG,3,8,0,No,
Lussel,SHOP1.DLG,3,8,0,No,
Mgkhol01,MGKHOL01.DLG,3,8,0,No,
Mourner6,MOURNER6.DLG,3,8,0,No,
Mourner7,MOURNER7.DLG,3,8,0,No,
Mtowba,MTOWBA.DLG,3,8,0,No,
Mtowba,VALYGAR.DLG,3,8,0,No,
Mtowbez,MTOWBEZ.DLG,3,8,0,No,
Mtowbez,UNUSED.DLG,3,8,0,No,
Nila,NILA.DLG,3,8,0,No,
Nila,VICONI.DLG,3,8,0,No,
Noblem3,NOBLEM3.DLG,3,8,0,No,
Noblew2,NOBLEW2.DLG,3,8,0,No,
Ohhgm02,OHHGM02.DLG,3,8,0,No,
Ohhspi01,OHHSPI01.DLG,3,8,0,No,
Ohnscoll,OHNSCOLL.DLG,3,8,5,Yes,
Ohrbrait,OHRBRAIT.DLG,3,8,0,No,
Ohrjaden,OHRJADEN.DLG,3,8,8,Yes,
Ohrtadda,OHRTADDA.DLG,3,8,0,No,
Pick1,PICK1.DLG,3,8,0,No,
Pick2,PICK2.DLG,3,8,0,No,
Pirmur05,PIRMUR05.DLG,3,8,0,No,
Poe,POE.DLG,3,8,0,No,
Poghm7,POGHM7.DLG,3,8,0,No,
Postul1,POSTUL1.DLG,3,8,0,No,
Pparan2,PPARAN2.DLG,3,8,0,No,
Ppwanev,PPWANEV.DLG,3,8,0,No,
Ppwanev2,PPWANEV2.DLG,3,8,0,No,
Priss,PRISS.DLG,3,8,0,No,
Reckon,RECKON.DLG,3,8,0,No,
Sarcul01,SARCUL01.DLG,3,8,0,No,
Sarcul01,SARMIST.DLG,3,8,0,No,
Sarjai01,SARJAI01.DLG,3,8,0,No,
Sartro03,SARTRO03.DLG,3,8,0,No,
Senpri,SENPRI.DLG,3,8,0,No,
Serva2,SERVA2.DLG,3,8,0,No,
Sewsw,SEWSW.DLG,3,8,0,No,
Sewsw,VAIL.DLG,3,8,0,No,
Slumf1,SLUMF1.DLG,3,8,0,No,
Slumm1,SLUMM1.DLG,3,8,0,No,
Suelf6,SUELF6.DLG,3,8,0,No,
Suelf7,SUELF7.DLG,3,8,0,No,
Suelf8,SUELF8.DLG,3,8,0,No,
Tassa,TASSA.DLG,3,8,0,No,
Tbjaheij,TBJAHEIJ.DLG,3,8,0,No,
Tbjaheij,TTJAHEIJ.DLG,3,8,0,No,
Terl,TERL.DLG,3,8,0,No,
Travel,TRAVEL.DLG,3,8,0,No,
Trcar04,TRCAR04.DLG,3,8,0,No,
Trgeni02,TRGENI02.DLG,3,8,0,No,
Trnobf02,TRNOBF02.DLG,3,8,0,No,
Trnobm02,TRNOBM02.DLG,3,8,0,No,
Trwen01,TRWEN01.DLG,3,8,0,No,
Uddrow24,UDDROW24.DLG,3,8,0,No,
Uddrow26,UDDROW26.DLG,3,8,0,No,
Urchin1,URCHIN1.DLG,3,8,0,No,
Willia,WILLIA.DLG,3,8,0,No,
Worker01,WORKER01.DLG,3,8,0,No,
Aewimer1,AEWIMER1.DLG,3,7,0,No,
Ajantp,AJANTP.DLG,3,7,0,No,
Ajantp,BEGGAR3.DLG,3,7,0,No,
Ajantp,GENIE2.DLG,3,7,0,No,
Ajantp,KGENIE2.DLG,3,7,0,No,
Ajantp,NOBLE1.DLG,3,7,0,No,
Ajantp,NOBLE2.DLG,3,7,0,No,
Ajantp,SHOP01.DLG,3,7,0,No,
Ajantp,SHOP1.DLG,3,7,0,No,
Amasana,AMASANA.DLG,3,7,0,No,
Amcst01,AMCST01.DLG,3,7,0,No,
Amcst04,AMCST04.DLG,3,7,0,No,
Angeli,ANGELI.DLG,3,7,0,No,
Angeli,BJAHEIR.DLG,3,7,0,No,
Argrim,ARGRIM.DLG,3,7,0,No,
Arnboy01,ARNBOY01.DLG,3,7,0,No,
Bandic,BANDIC.DLG,3,7,0,No,
Bandic,COUNSEC.DLG,3,7,0,No,
Bazpat03,BAZPAT03.DLG,3,7,0,No,
Bertrand,BERTRAND.DLG,3,7,0,No,
Bftown2,BFTOWN2.DLG,3,7,0,No,
Bftown3,BFTOWN3.DLG,3,7,0,No,
Bill,BILL.DLG,3,7,0,No,
Bill,JAHEIRAJ.DLG,3,7,0,No,
Bnoble1,BNOBLE1.DLG,3,7,0,No,
Branwp,BRANWP.DLG,3,7,0,No,
Branwp,ESCORT1.DLG,3,7,0,No,
Branwp,GENIE2.DLG,3,7,0,No,
Branwp,JAHEIRAP.DLG,3,7,0,No,
Branwp,KGENIE2.DLG,3,7,0,No,
Branwp,NOBLE2.DLG,3,7,0,No,
Brat3,BRAT3.DLG,3,7,0,No,
Bub,BUB.DLG,3,7,0,No,
Bub,JAREVIA.DLG,3,7,0,No,
Bub,VALYGAR.DLG,3,7,0,No,
Burch1,BURCH1.DLG,3,7,0,No,
Chelan,CHELAN.DLG,3,7,0,No,
Chelan,VALYGAR.DLG,3,7,0,No,
Cowenf2,COWENF2.DLG,3,7,0,No,
Crowen01,CROWEN01.DLG,3,7,0,No,
Csiren,CSIREN.DLG,3,7,0,No,
Delainy,DELAINY.DLG,3,7,0,No,
Delainy,THIEF5.DLG,3,7,0,No,
Delryng1,DELRYNG1.DLG,3,7,0,No,
Delryng1,IRONM3.DLG,3,7,0,No,
Drelik,DRELIK.DLG,3,7,0,No,
Drelik,HERVO.DLG,3,7,0,No,
Drelik,JAHEIRAP.DLG,3,7,0,No,
Drelik,KALAH2.DLG,3,7,0,No,
Druidc,DRUIDC.DLG,3,7,0,No,
Dsailor2,DSAILOR2.DLG,3,7,0,No,
Durlyle,DURLYLE.DLG,3,7,0,No,
Durlyle,GORCH.DLG,3,7,0,No,
Durlyle,THIEF5.DLG,3,7,0,No,
Elearb11,ELEARB11.DLG,3,7,0,No,
Ffcust06,FFCUST06.DLG,3,7,0,No,
Ffwench,FFWENCH.DLG,3,7,0,No,
Firmag01,FIRMAG01.DLG,3,7,0,No,
Firorc02,FIRORC02.DLG,3,7,0,No,
Flam9,FLAM9.DLG,3,7,0,No,
Ftown1,FTOWN1.DLG,3,7,0,No,
Ftown1,THIEFF.DLG,3,7,0,No,
Ftown3,FTOWN3.DLG,3,7,0,No,
Ftown3,SAILJOS.DLG,3,7,0,No,
Gaxir,GAXIR.DLG,3,7,0,No,
Gaxir,SHOP01.DLG,3,7,0,No,
Gaxir,SHOP1.DLG,3,7,0,No,
Gorgar1,GORGAR1.DLG,3,7,0,No,
Haffg2,HAFFG2.DLG,3,7,0,No,
Heartg4,HEARTG4.DLG,3,7,0,No,
Heartg5,HEARTG5.DLG,3,7,0,No,
Homeless,HOMELESS.DLG,3,7,0,No,
Iron3,IRON3.DLG,3,7,0,No,
Iron3,JAHEIRA.DLG,3,7,0,No,
Iron7,IRON7.DLG,3,7,0,No,
Iron7,KELDORJ.DLG,3,7,0,No,
Iron7,YOSHIMO.DLG,3,7,0,No,
Kagaip,KAGAIP.DLG,3,7,0,No,
Kagaip,SHOP01.DLG,3,7,0,No,
Kagaip,SHOP1.DLG,3,7,0,No,
Karlat,KARLAT.DLG,3,7,0,No,
Karlat,VALYGAR.DLG,3,7,0,No,
Kivanp,KIVANP.DLG,3,7,0,No,
Korax,KORAX.DLG,3,7,0,No,
Mazzy6,MAZZY6.DLG,3,7,0,No,
Mazzy6,MAZZYJ.DLG,3,7,0,No,
Minec3,MINEC3.DLG,3,7,0,No,
Mookft01,MOOKFT01.DLG,3,7,0,No,
Mookft02,MOOKFT02.DLG,3,7,0,No,
Mourner5,MOURNER5.DLG,3,7,0,No,
Mugger1,MUGGER1.DLG,3,7,0,No,
Mugger1,SAILDAN.DLG,3,7,0,No,
Multig,MULTIG.DLG,3,7,0,No,
Multig,MULTIJ.DLG,3,7,0,No,
Multig,VALYG25P.DLG,3,7,0,No,
Nadari,NADARI.DLG,3,7,0,No,
Noblew3,NOBLEW3.DLG,3,7,0,No,
Obshal01,OBSHAL01.DLG,3,7,0,No,
Ogrma2,OGRMA2.DLG,3,7,0,No,
Ohbmhsm,OHBMHSM.DLG,3,7,0,No,
Ohbmhsm,OHNMHSM.DLG,3,7,0,No,
Ohhumol,OHHUMOL.DLG,3,7,0,No,
Ohraldun,OHRALDUN.DLG,3,7,7,Yes,
Ohrdws02,OHRDWS02.DLG,3,7,0,No,
Ohrdws02,RASAADJ.DLG,3,7,0,No,
Ohrsmerc,OHRSMERC.DLG,3,7,0,No,
Pirgrd01,PIRGRD01.DLG,3,7,0,No,
Pirpir04,PIRPIR04.DLG,3,7,0,No,
Ppdrimov,PPDRIMOV.DLG,3,7,0,No,
Ppldr01,PPLDR01.DLG,3,7,0,No,
Ppstor01,PPSTOR01.DLG,3,7,0,No,
Pwauk2,PWAUK2.DLG,3,7,0,No,
Qcirc01,QCIRC01.DLG,3,7,0,No,
Quaylp,QUAYLP.DLG,3,7,0,No,
Quaylp,SHOP02.DLG,3,7,0,No,
Quaylp,SHOP2.DLG,3,7,0,No,
Quonin,QUONIN.DLG,3,7,0,No,
Quonin,SHOP01.DLG,3,7,0,No,
Quonin,SHOP1.DLG,3,7,0,No,
Riggilo,RIGGILO.DLG,3,7,0,No,
Riggilo,SPECH1.DLG,3,7,0,No,
Riggilo,SPECH3.DLG,3,7,0,No,
Rumorp,RUMORP.DLG,3,7,0,No,
Sahpr3,SAHPR3.DLG,3,7,0,No,
Sbcust02,SBCUST02.DLG,3,7,0,No,
Sentinel,SENTINEL.DLG,3,7,0,No,
Slhalf02,SLHALF02.DLG,3,7,0,No,
Stonedl,STONEDL.DLG,3,7,0,No,
Suelf4,SUELF4.DLG,3,7,0,No,
Taxcoll,TAXCOLL.DLG,3,7,0,No,
Tiaxd,TIAXD.DLG,3,7,0,No,
Torlo,TORLO.DLG,3,7,0,No,
Torlo,VALYGAR.DLG,3,7,0,No,
Trftow02,TRFTOW02.DLG,3,7,0,No,
Trgrd02,TRGRD02.DLG,3,7,0,No,
Trtavp02,TRTAVP02.DLG,3,7,0,No,
Trtavp03,TRTAVP03.DLG,3,7,0,No,
Trtavp04,TRTAVP04.DLG,3,7,0,No,
Trtavp05,TRTAVP05.DLG,3,7,0,No,
Uddrow09,UDDROW09.DLG,3,7,0,No,
Udslv02,UDSLV02.DLG,3,7,0,No,
Udslv02,UDSVL02.DLG,3,7,0,No,
Uhboy01,UHBOY01.DLG,3,7,0,No,
Vesper,VESPER.DLG,3,7,0,No,
Vvarkan,VVARKAN.DLG,3,7,0,No,
Vvbodhi,VVBODHI.DLG,3,7,0,No,
Yaga01,YAGA01.DLG,3,7,0,No,
Aemess,AEMESS.DLG,3,6,0,No,
Aewere2,AEWERE2.DLG,3,6,0,No,
Aewere3,AEWERE3.DLG,3,6,0,No,
Aewere4,AEWERE4.DLG,3,6,0,No,
Amfem01,AMFEM01.DLG,3,6,0,No,
Amintm01,AMINTM01.DLG,3,6,0,No,
Amman01,AMMAN01.DLG,3,6,0,No,
Ammgrd01,AMMGRD01.DLG,3,6,0,No,
Arntra01,ARNTRA01.DLG,3,6,0,No,
Bamng01,BAMNG01.DLG,3,6,0,No,
Bamng02,BAMNG02.DLG,3,6,0,No,
Beeloo,BEELOO.DLG,3,6,0,No,
Bheren,BHEREN.DLG,3,6,0,No,
Bheren,BJAHEIR.DLG,3,6,0,No,
Bheren,BVICONI.DLG,3,6,0,No,
Bmugg1,BMUGG1.DLG,3,6,0,No,
Bsailor1,BSAILOR1.DLG,3,6,0,No,
Bsailor2,BSAILOR2.DLG,3,6,0,No,
Carbos,CARBOS.DLG,3,6,0,No,
Cauter,CAUTER.DLG,3,6,0,No,
Cauter,RANGER1.DLG,3,6,0,No,
Cauter,VALRAN01.DLG,3,6,0,No,
Cedruid2,CEDRUID2.DLG,3,6,0,No,
Cedruid2,DENKOD.DLG,3,6,0,No,
Cedruid2,VOICE.DLG,3,6,0,No,
Charmc,CHARMC.DLG,3,6,0,No,
Charmc,GERHAR.DLG,3,6,0,No,
Clkid,CLKID.DLG,3,6,0,No,
D1Moth,D1MOTH.DLG,3,6,0,No,
Dcowl1,DCOWL1.DLG,3,6,0,No,
Detran,DETRAN.DLG,3,6,0,No,
Detran,MINSCP.DLG,3,6,0,No,
Detran,SASSAR.DLG,3,6,0,No,
Dftown1,DFTOWN1.DLG,3,6,0,No,
Dftown2,DFTOWN2.DLG,3,6,0,No,
Dhalf1,DHALF1.DLG,3,6,0,No,
Dink,DINK.DLG,3,6,0,No,
Dmtown1,DMTOWN1.DLG,3,6,0,No,
Dmtown2,DMTOWN2.DLG,3,6,0,No,
Dream3,DREAM3.DLG,3,6,0,No,
Drunk2,DRUNK2.DLG,3,6,0,No,
Drunk2,FERGUS.DLG,3,6,0,No,
Dsailor1,DSAILOR1.DLG,3,6,0,No,
Elearb10,ELEARB10.DLG,3,6,0,No,
Elmins,ELMINS.DLG,3,6,0,No,
Faldop,FALDOP.DLG,3,6,0,No,
Faldop,GENIE1.DLG,3,6,0,No,
Faldop,GENIE2.DLG,3,6,0,No,
Faldop,KELDORJ.DLG,3,6,0,No,
Faldop,KGENIE1.DLG,3,6,0,No,
Faldop,KGENIE2.DLG,3,6,0,No,
Fenten,FENTEN.DLG,3,6,0,No,
Fenten,MINSCJ.DLG,3,6,0,No,
Fenten,MTOWN5.DLG,3,6,0,No,
Ffcust02,FFCUST02.DLG,3,6,0,No,
Foresh,FORESH.DLG,3,6,0,No,
Foresh,JAREVIA.DLG,3,6,0,No,
Foresh,KELDORJ.DLG,3,6,0,No,
Foresh,VALYGAR.DLG,3,6,0,No,
Ftown4,FTOWN4.DLG,3,6,0,No,
Fulord,FULORD.DLG,3,6,0,No,
Fumin,FUMIN.DLG,3,6,0,No,
Garrip,GARRIP.DLG,3,6,0,No,
Garrip,SHOP01.DLG,3,6,0,No,
Garrip,SHOP1.DLG,3,6,0,No,
Gchild01,GCHILD01.DLG,3,6,0,No,
Gchild02,GCHILD02.DLG,3,6,0,No,
Genie2,GENIE2.DLG,3,6,0,No,
Genie2,KGENIE2.DLG,3,6,0,No,
Genie2,YESLIP.DLG,3,6,0,No,
Gorpri1,GORPRI1.DLG,3,6,0,No,
Gphil02,GPHIL02.DLG,3,6,0,No,
Gromg01,GROMG01.DLG,3,6,0,No,
Head1,HEAD1.DLG,3,6,0,No,
Iron14,IRON14.DLG,3,6,0,No,
Iron14,KELDORJ.DLG,3,6,0,No,
Iron5,IRON5.DLG,3,6,0,No,
Jamerona,JAMERONA.DLG,3,6,0,No,
Jamerona,JAMERONI.DLG,3,6,0,No,
Jase,JASE.DLG,3,6,0,No,
Jase,VALYGAR.DLG,3,6,0,No,
Jayes,JAYES.DLG,3,6,0,No,
Jayes,SIRLOT.DLG,3,6,0,No,
Kpfarm04,KPFARM04.DLG,3,6,0,No,
Kpsold02,KPSOLD02.DLG,3,6,0,No,
Landlord,LANDLORD.DLG,3,6,0,No,
Lester,LESTER.DLG,3,6,0,No,
Lobar,LOBAR.DLG,3,6,0,No,
Lobar,QUAYLE.DLG,3,6,0,No,
Minec4,MINEC4.DLG,3,6,0,No,
Mtown4,MTOWN4.DLG,3,6,0,No,
Narcil,NARCIL.DLG,3,6,0,No,
Narcil,TOLGER.DLG,3,6,0,No,
Nobl6,NOBL6.DLG,3,6,0,No,
Noble1,NOBLE1.DLG,3,6,0,No,
Noble1,PRIILM.DLG,3,6,0,No,
Noble1,YESLIP.DLG,3,6,0,No,
Noblem2,NOBLEM2.DLG,3,6,0,No,
Noblew1,NOBLEW1.DLG,3,6,0,No,
Obsdem01,OBSDEM01.DLG,3,6,0,No,
Ohbbanno,OHBBANNO.DLG,3,6,0,No,
Ohblamp1,OHBLAMP1.DLG,3,6,0,No,
Ohbmesse,OHBMESSE.DLG,3,6,0,No,
Ohdkryll,OHDKRYLL.DLG,3,6,0,No,
Ohdpplan,OHDPPLAN.DLG,3,6,3,Yes,
Ohndenna,OHNDENNA.DLG,3,6,6,Yes,
Ohrhojar,OHRHOJAR.DLG,3,6,6,Yes,
Palern,PALERN.DLG,3,6,0,No,
Pirfsh01,PIRFSH01.DLG,3,6,0,No,
Ppduel1,PPDUEL1.DLG,3,6,0,No,
Ppduel2,PPDUEL2.DLG,3,6,0,No,
Ppguard,PPGUARD.DLG,3,6,0,No,
Ppsail02,PPSAIL02.DLG,3,6,0,No,
Prophet4,PROPHET4.DLG,3,6,0,No,
Quinn,QUINN.DLG,3,6,0,No,
Quinn,SLAVER1.DLG,3,6,0,No,
Rufpal1,RUFPAL1.DLG,3,6,0,No,
Rufpal2,RUFPAL2.DLG,3,6,0,No,
Safanp,SAFANP.DLG,3,6,0,No,
Safanp,SHOP02.DLG,3,6,0,No,
Safanp,SHOP2.DLG,3,6,0,No,
Sarbha02,SARBHA02.DLG,3,6,0,No,
Sarvam01,SARVAM01.DLG,3,6,0,No,
Sbslum01,SBSLUM01.DLG,3,6,0,No,
Sbslum02,SBSLUM02.DLG,3,6,0,No,
Sengua02,SENGUA02.DLG,3,6,0,No,
Senlich,SENLICH.DLG,3,6,0,No,
Sevpat03,SEVPAT03.DLG,3,6,0,No,
Shartp,SHARTP.DLG,3,6,0,No,
Shartp,SHOP02.DLG,3,6,0,No,
Shartp,SHOP2.DLG,3,6,0,No,
Shelli,SHELLI.DLG,3,6,0,No,
Shelli,VALYGAR.DLG,3,6,0,No,
Shugpr01,SHUGPR01.DLG,3,6,0,No,
Slumf2,SLUMF2.DLG,3,6,0,No,
Slumm3,SLUMM3.DLG,3,6,0,No,
Spech1,SPECH1.DLG,3,6,0,No,
Spech1,STONE.DLG,3,6,0,No,
Spech1,STONEDW.DLG,3,6,0,No,
Spoiled1,SPOILED1.DLG,3,6,0,No,
Susuneer,SUSUNEER.DLG,3,6,0,No,
Thief2,THIEF2.DLG,3,6,0,No,
Thief4,THIEF4.DLG,3,6,0,No,
Thief8,THIEF8.DLG,3,6,0,No,
Toady,TOADY.DLG,3,6,0,No,
Tolger2,TOLGER2.DLG,3,6,0,No,
Trcar02,TRCAR02.DLG,3,6,0,No,
Trevil03,TREVIL03.DLG,3,6,0,No,
Trfued02,TRFUED02.DLG,3,6,0,No,
Trfued06,TRFUED06.DLG,3,6,0,No,
Trkid02,TRKID02.DLG,3,6,0,No,
Udcom01,UDCOM01.DLG,3,6,0,No,
Udcom02,UDCOM02.DLG,3,6,0,No,
Uddrow05,UDDROW05.DLG,3,6,0,No,
Uddrow27,UDDROW27.DLG,3,6,0,No,
Uddrow27,UDDROW32.DLG,3,6,0,No,
Uddrow28,UDDROW28.DLG,3,6,0,No,
Uddrow28,UDDROW33.DLG,3,6,0,No,
Udtrap04,UDTRAP04.DLG,3,6,0,No,
Wcust02,WCUST02.DLG,3,6,0,No,
Wench1,WENCH1.DLG,3,6,0,No,
Winski,WINSKI.DLG,3,6,0,No,
Xxxxxxx,XXXXXXX.DLG,3,6,0,No,
Zeke,ZEKE.DLG,3,6,0,No,
Aelotus,AELOTUS.DLG,3,5,0,No,
Aewere6,AEWERE6.DLG,3,5,0,No,
Alvahe,ALVAHE.DLG,3,5,0,No,
Alvahe,GUARD1.DLG,3,5,0,No,
Alvahe,JAHEIRAP.DLG,3,5,0,No,
Amcst02,AMCST02.DLG,3,5,0,No,
Amcust01,AMCUST01.DLG,3,5,0,No,
Ammag01,AMMAG01.DLG,3,5,0,No,
Ammerc04,AMMERC04.DLG,3,5,0,No,
Amwenc01,AMWENC01.DLG,3,5,0,No,
Andars,ANDARS.DLG,3,5,0,No,
Andars,HERVO.DLG,3,5,0,No,
Ardrou,ARDROU.DLG,3,5,0,No,
Ardrou,GENIE1.DLG,3,5,0,No,
Ardrou,KGENIE1.DLG,3,5,0,No,
Ardrou,SHOP01.DLG,3,5,0,No,
Ardrou,SHOP1.DLG,3,5,0,No,
Arnman07,ARNMAN07.DLG,3,5,0,No,
Arnman08,ARNMAN08.DLG,3,5,0,No,
Arntra02,ARNTRA02.DLG,3,5,0,No,
Barsail2,BARSAIL2.DLG,3,5,0,No,
Bdock1,BDOCK1.DLG,3,5,0,No,
Bhghoul4,BHGHOUL4.DLG,3,5,0,No,
Bhghoul4,STONEC.DLG,3,5,0,No,
Bhghoul4,STONEDL.DLG,3,5,0,No,
Billia,BILLIA.DLG,3,5,0,No,
Billia,JAERTOF.DLG,3,5,0,No,
Billia,JAHEIRAJ.DLG,3,5,0,No,
Boyba3,BOYBA3.DLG,3,5,0,No,
Boyba3,BVICONI.DLG,3,5,0,No,
Boyba3,CERNDJ.DLG,3,5,0,No,
Bsailor3,BSAILOR3.DLG,3,5,0,No,
C6Safa,C6SAFA.DLG,3,5,0,No,
Camitis,CAMITIS.DLG,3,5,0,No,
Cefald04,CEFALD04.DLG,3,5,0,No,
Chain,CHAIN.DLG,3,5,0,No,
Childulg,CHILDULG.DLG,3,5,0,No,
Childulg,RENAL.DLG,3,5,0,No,
Cholga,CHOLGA.DLG,3,5,0,No,
Cholga,JADERMIN.DLG,3,5,0,No,
Cholga,JAHEIRAJ.DLG,3,5,0,No,
Chore,CHORE.DLG,3,5,0,No,
Civamng1,CIVAMNG1.DLG,3,5,0,No,
Civfrus1,CIVFRUS1.DLG,3,5,0,No,
Civil03,CIVIL03.DLG,3,5,0,No,
Cltcut01,CLTCUT01.DLG,3,5,0,No,
Copcust3,COPCUST3.DLG,3,5,0,No,
Copcust3,TELLAN.DLG,3,5,0,No,
Cscowl1,CSCOWL1.DLG,3,5,0,No,
Cscowl1,KAGAIJ.DLG,3,5,0,No,
Cscowl1,KAGAIP.DLG,3,5,0,No,
D1Sarev,D1SAREV.DLG,3,5,0,No,
Delnob02,DELNOB02.DLG,3,5,0,No,
Dream2,DREAM2.DLG,3,5,0,No,
Drshch01,DRSHCH01.DLG,3,5,0,No,
Drunk,DRUNK.DLG,3,5,0,No,
Eleprv01,ELEPRV01.DLG,3,5,0,No,
Eleprv01,PIRPRV01.DLG,3,5,0,No,
Erlin,ERLIN.DLG,3,5,0,No,
Erlin,JAHEIRAJ.DLG,3,5,0,No,
Erlin,KELDORJ.DLG,3,5,0,No,
Erlin,SPOILED1.DLG,3,5,0,No,
Escort4,ESCORT4.DLG,3,5,0,No,
Exapp1,EXAPP1.DLG,3,5,0,No,
Exapp1,TELLAN.DLG,3,5,0,No,
Exapp1,XAPPREN1.DLG,3,5,0,No,
Exapp2,EXAPP2.DLG,3,5,0,No,
Exapp2,XAPPREN2.DLG,3,5,0,No,
Fatmba,FATMBA.DLG,3,5,0,No,
Fatmba,MTOWN2.DLG,3,5,0,No,
Fatmba,MTOWN4.DLG,3,5,0,No,
Fatmba,SLUMM3.DLG,3,5,0,No,
Fatmba,SLUMM4.DLG,3,5,0,No,
Fetch,FETCH.DLG,3,5,0,No,
Ffcust09,FFCUST09.DLG,3,5,0,No,
Flam10,FLAM10.DLG,3,5,0,No,
Flam10,TERL.DLG,3,5,0,No,
Flambrid,FLAMBRID.DLG,3,5,0,No,
Flambrid,JAERTOF.DLG,3,5,0,No,
Flambrid,JAHEIRAJ.DLG,3,5,0,No,
Food,FOOD.DLG,3,5,0,No,
Fulady,FULADY.DLG,3,5,0,No,
Galile,GALILE.DLG,3,5,0,No,
Galile,MADEEN.DLG,3,5,0,No,
Galile,TOLGER.DLG,3,5,0,No,
Garkla,GARKLA.DLG,3,5,0,No,
Garkla,IMOEN10.DLG,3,5,0,No,
Garkla,IMOENP.DLG,3,5,0,No,
Garkla,RIELEV.DLG,3,5,0,No,
Girl2,GIRL2.DLG,3,5,0,No,
Glad2,GLAD2.DLG,3,5,0,No,
Glad2,SHADOW2.DLG,3,5,0,No,
Gnarl,GNARL.DLG,3,5,0,No,
Gorcamb2,GORCAMB2.DLG,3,5,0,No,
Gphil01,GPHIL01.DLG,3,5,0,No,
Halfg2,HALFG2.DLG,3,5,0,No,
Halfg4,HALFG4.DLG,3,5,0,No,
Halfg6,HALFG6.DLG,3,5,0,No,
Halfg6,JAHEIRAJ.DLG,3,5,0,No,
Halfg6,KELDORJ.DLG,3,5,0,No,
Hawker01,HAWKER01.DLG,3,5,0,No,
Heartg3,HEARTG3.DLG,3,5,0,No,
Hgflee,HGFLEE.DLG,3,5,0,No,
Housen,HOUSEN.DLG,3,5,0,No,
Housg3,HOUSG3.DLG,3,5,0,No,
Housg4,HOUSG4.DLG,3,5,0,No,
