StrRef,Speaker,Text,WAV_Reference,Chapter,Source_File
20072,Yoshimo,"I am not sure how I came to be here... like you, I suspect. I have been trying to find my way out, but I was wounded in my attempt to do so.",,1,YOSHIMO
20074,Yoshimo,"In the next chamber beyond the one in which we stand, four portals lie. Each of these portals releases a little cackling fiend which tries to kill me.",,1,YOSHIMO
20082,Yoshimo,"In the next chamber beyond the one in which we stand, four portals lie. Each of these portals releases a little cackling fiend which tries to kill me.",,1,YOSHIMO
20090,Yoshimo,"Shortly beyond that chamber, there is a hallway that contains several wands mounted in pedestals. They blast all that walk before them.",,1,YOSHIMO
20103,Yoshimo,"In the next chamber, there are four portals. Each of these portals releases little cackling fiends which try to kill me.",,1,YOSHIMO
20109,Jaheira,,,1,JAHEIRA
20114,Jaheira,Refresh your...? Perhaps you've taken a knock or two to the head.,,1,JAHEIRA
20118,Jaheira,"At the least, I would say that not remembering me is a symptom of some deeper problem, though I would not rule out a bad attempt at humor on your part.",,1,JAHEIRA
20120,Jaheira,"By what authority? This is hardly the time to have a leadership debate, especially one that I have never questioned. Not to any serious degree, at least...",,1,JAHEIRA
20121,Jaheira,"Perhaps this place has made you defensive, and I wouldn't blame you in the least, but your suspicions are better directed at strangers, not friends.",,1,JAHEIRA
20124,Jaheira,"And I do not know why I am here either, but I won't stoop to blaming you. Our history defers any suspicions, at least until we are out of immediate danger.",,1,JAHEIRA
20125,Jaheira,"I'm sure we could navel-gaze all day about what brought us here, but it shall certainly prove pointless if we do not remove ourselves from immediate danger.",,1,JAHEIRA
20126,Jaheira,"I know not who has entrapped us here either, but I would rather not find out simply waiting for them to return. We are at a disadvantage in this place.",,1,JAHEIRA
20128,Jaheira,"No, I do not, and I would rather we furthered the investigation at a time that was more in our favor. We have friends to find and, in time, enemies to punish.",,1,JAHEIRA
20132,Jaheira,"We remain in your company as friends more than guardians, and our exploits together have left the land for the better.",,1,JAHEIRA
20136,Jaheira,"We have earned many enemies, but we have dispatched them all. Whoever has trapped us now is certainly powerful to have done this so easily.",,1,JAHEIRA
20142,Jaheira,"My husband, Khalid, and I have traveled with you for some seasons now, and the places we have seen number too many to name.",,1,JAHEIRA
20145,Jaheira,******,,1,JAHEIRA
20146,Jaheira,,,1,JAHEIRA
20157,Jaheira,"I do not know where he is, and it worries me. No doubt he was taken as we were, though it seems we were all meant for different fates.",,1,JAHEIRA
20159,Jaheira,"From the state of my head, I think I have been drugged, though I have been spared any serious physical mistreatment.",,1,JAHEIRA
20172,Jaheira,"You judge on appearances, but he has performed admirably more than once. Hold your tongue, or at least reserve your quips for someone more likely to be amused.",,1,JAHEIRA
20174,Jaheira,"I am Khalid's wife after all, and despite his flaws, he is a good person. Have you someone who will say likewise for you?",,1,JAHEIRA
20176,Jaheira,"I don't know. If you are of sufficient strength, it is possible the cage may be broken. If not, you may have to search for whatever key it might need.",,1,JAHEIRA
20177,Jaheira,Do try to hurry; I wish to be out of here before the owner returns. The ease of our capture suggests it may be beyond our power to resist.,,1,JAHEIRA
20185,Jaheira,"Perhaps you can break these locks? They seem quite strong, though it would not hurt to try. They look a bit odd as well. Perhaps they are magically warded.",,1,JAHEIRA
20188,Jaheira,"Then the key could be anything. Whatever is done, it must be quick. We were captured easily, and I do not want to be here when whoever did it returns.",,1,JAHEIRA
20191,Jaheira,"A well-thought and calculated plan, though I do not recall you being so cold. Perhaps I have had some memory loss myself.",,1,JAHEIRA
20192,Jaheira,You have returned? Why? Something you need? Or do you wish to elaborate on your plan and once again assert that you are in the dominant position?,,1,JAHEIRA
20193,Jaheira,"Well, I must say I did not expect you to come back.",,1,JAHEIRA
20198,Jaheira,You quote philosophy like a student who's read half of every book in school. Take your defensive stance as you will; I am sure it will let you sleep at night.,,1,JAHEIRA
20208,Jaheira,You speak as though your intent is to offend. Do you wish to keep those that would be your friends at arm's length? I wonder why this might be.,,1,JAHEIRA
20209,Jaheira,"Your words echo through these empty halls because they are just as hollow. If you would drive those who would be your friends away, so be it.",,1,JAHEIRA
20210,Jaheira,"However, I would be careful not to offend everyone you meet. You will need help at some point. You seem predisposed to trouble.",,1,JAHEIRA
20213,Jaheira,"An apology of a sort, though I will take it with a grain or two of salt. It will take consistent action to prove your intent to me, but I am optimistic.",,1,JAHEIRA
20223,Jaheira,I see. You are expecting me to be the convenient diversion then? You did not free a friend; you set loose a clay pigeon to draw the arrows of the hunters.,,1,JAHEIRA
20241,Minsc,"Oh! Squirrels, Boo! I know I saw them! Quick, throw nuts!",MINSC65,1,BMINSC
20243,Minsc,"Do you wish me dour and sour like most others? No, I say not. The animals run and play without care, and I would too... if such a thing would not squish Boo flat.",,1,BMINSC
20247,Minsc,"I am very serious! Boo would not let me shirk my duties! I would not want to shirk anything! No, ma'am, no shirking!",,1,BMINSC
20249,Minsc,"Eh, well... no... but it sounds sharp and painful, and I always reserve such things for freaks that might steal those squirrels' nuts!",,1,BMINSC
20543,Jaheira,Don't make deals with this scum! He won't keep his-mmmph!,,1,JAHEIRAJ
20551,Jaheira,You lying son of a mMMPH!,,1,JAHEIRAJ
20553,Jaheira,Fight as best you can-I am free of him!,,1,JAHEIRAJ
20555,Jaheira,Gllgghh!,,1,JAHEIRAJ
20558,Jaheira,No! Blast you filthy bogslimes! Not again!,JAHEIR90,1,JAHEIRAJ
20561,Jaheira,"Oh for crying at the moon, don't prostrate yourself before this weasel. That's all I'm going to stand!",,1,JAHEIRAJ
20563,Jaheira,Fight! I am free of him!,JAHEIR91,1,JAHEIRAJ
20564,Jaheira,You... you...,JAHEIR86,1,JAHEIRAJ
20565,Jaheira,You... you were pretty quick to give up your equipment.,JAHEIR87,1,JAHEIRAJ
20566,Jaheira,Are... are you all right?,JAHEIR88,1,JAHEIRAJ
20567,Jaheira,"Well, that was the most stunning display of bravado I have ever had the pleasure of seeing. Could you possibly have stooped any lower?",JAHEIR89,1,JAHEIRAJ
20574,Jaheira,You IDIOT! Do you realize how easily he could have killed me? That was the most irresponsible thing I have EVER had the misfortune of seeing!,,1,JAHEIRAJ
20575,Jaheira,"Rest assured I'll not forget that! It's a wonder my head is still attached, or that yours ever was! Stand well back of me; I'm doubly careful from now on!",,1,JAHEIRAJ
20581,Jaheira,"Regardless, I had thought you made of sterner mettle. I was mistaken, and will not expect as such from ye again.",,1,JAHEIRAJ
20585,Jaheira,"Good, I am so glad... you IDIOT! What were you thinking? You could have been killed! An arrow can pierce the heart or the eyes while you stand like a pincushion!",,1,JAHEIRAJ
20589,Jaheira,"Don't you EVER do something that stupid again, you hear me? Not in a thousand seasons! I lost... I lost...",,1,JAHEIRAJ
20590,Jaheira,*ahem*... I lost Khalid... to a pointless death. I'm not going... to lose you too.,,1,JAHEIRAJ
20592,Jaheira,"Oh, shut up and let's get out of here. We'll... we'll talk later.",,1,JAHEIRAJ
20598,Jaheira,"Regardless, I really appreciate what you did... what you tried to do. I was worried that I was... I mean, I've already lost... um...",,1,JAHEIRAJ
20813,Jaheira,This is... most disturbing. Nature itself curls back from this vileness. Something must be done!,,1,JAHEIRAJ
21397,Jaheira,"You'll keep your hands to yourself, lowly one, or have them cut off!",,1,JAHEIRAJ
21473,Minsc,What is this? I am not hurt. Boo is not hurt. What is there to be concerned about?,MINSC45,1,BMINSC
21475,Minsc,"I have all the senses needed to put evil in its place, plus the added bonus of Boo's keen hamster eyes. What else is necessary?",,1,BMINSC
21477,Minsc,"I have been seen by the best and by the worst, and all have learned that Minsc is Minsc is Minsc. I do good things for those that need them; why is there a problem?",,1,BMINSC
21778,Jaheira,"Do not test me, rogue. I have not the patience for it.",,1,JAHEIRAJ
22083,Minsc,"Where goes the stench of evil, so goes the cleansing wind of Minsc and Boo!",MINSC88,1,MINSCP
22084,Minsc,"Stand your course, armored louts, and state your business in this place! Wait, I know of you!",,1,MINSCP
22085,Minsc,"Oh, happy day! You have come to collect Minsc and Boo, and together we shall put our collective boots to our enemies!",,1,MINSCP
22088,Minsc,"Now look what you have done; Boo is all ruffled. Improve your manner, and I shall think upon joining you later.",,1,MINSCP
22089,Minsc,Minsc and Boo and you! There can be no greater a team in all the realms!,,1,MINSCP
22450,Jaheira,"You should go then, small one. The world is as easily accessible to you as one foot placed in front of the other.",,1,JAHEIRAJ
22512,Jaheira,"You should rub your drunken eyes, then, human sailor. And then avert them, for you are close to offending me.",,1,JAHEIRAJ
23318,Minsc,"Oh, Boo, I can never return to Rashemen! I am proven unworthy! I am no man, and you are no hamster... we are lost! Oh the sorrow!",,1,BMINSC
23319,Minsc,"Besides, Boo would nae speak for a week if I picked on the tiny. I am not good with words, but I will fight by your side at a hat's drop.",,1,BMINSC
23322,Minsc,"I could not do it, despite my hunt of all things evil. I don't think anyone suspects, but... but I am not the smartest person.",,1,BMINSC
23323,Minsc,"Boo is small, but is more than people believe. Evil will see you the same as Boo, and that will help you. You will make fine paladin, and I am proud to fight alongside.",,1,BMINSC
23324,Minsc,"You have descended to the depths of evil while I watched, and I am at fault for letting it get so far! With our ties severed, I will be free to exact the proper justice! Boo will have your eyes when next we meet.",MINSC89,1,MINSCP
23327,Minsc,"Boo does not like goodbyes, but I know we will meet again. Until then, I will seek the small and fuzzy to console Boo. Where do you want to meet up again?",,1,MINSCP
23696,Jaheira,"I would sooner jump into a whirlpool than to sit here for endless hours, as you must surely do.",,1,JAHEIRAJ
24789,Jaheira,"I cannot say. Please, rejoin with me and go there. It is very important.",,1,JAHEIRAP
24792,Jaheira,"If you do not wish to come now, then I will wait for you there. Please, do not take long. This is important. I will be at the Harper Hold in Athkatla.",,1,JAHEIRAP
24793,Jaheira,Good. This will make things easier for every one.,,1,JAHEIRAP
24794,Jaheira,"No, no, no, you must go in. I cannot leave here until you agree to do so. Return when you will be more reasonable.",,1,JAHEIRAP
24798,Jaheira,Do you also find sensual my disdain for your disgusting manner?,,1,JAHEIRAJ
24802,Jaheira,"I could set you on fire with more than that, if you truly wish.",,1,JAHEIRAJ
24804,Jaheira,The first thing of sense you have said. Now stay out of my way.,,1,JAHEIRAJ
24836,Jaheira,"That you live in poverty is gratifying, if you must live at all! I would suggest you change your tone. I am not in a mood for giving charity to old slavers!",,1,JAHEIRAJ
